"Req_Finish_Fabrics","Fabric_Allowance","Rec_Beam_length.yds.","Shrink_allow","Req_grey_fabric","Req_beam_length.yds.","Total_Pdn.yds.","Rejection","warp_count","weft_count","epi","ppi"
3700,8,4789.968,15.5,4021.73913043478,4352.0982006497,3177,36,40,40,130,90
13000,5,15518.184,11,13684.2105263158,14059.5441160375,8792,34,40,40,133,72
9317,7,11614.032,12.5,10018.2795698925,10469.5156964076,977,6,40,40,120,80
3900,7.2,2132.52,10.2,4202.58620689655,4279.38926185695,436,19,40,40,92,70
1100,9.7,1405.276,15.3,1218.16168327796,1315.11285504194,271,0,40,40,120,80
1100,9.7,1410.744,15,1218.16168327796,1310.47128025944,468,9,40,40,120,80
19000,7,16589.912,12.5,20430.1075268817,21350.3057026667,4888,20,40,40,120,80
1507,9.7,1902.864,12.8,1668.88150609081,1750.05023608041,396,0,40,40,120,80
2191,7.3,2712.128,12.5,2363.53829557713,2469.99508368391,366,0,40,40,120,80
817,10.2,1044.388,15.5,909.799554565702,984.533525412731,37,0,40,40,120,80
25625,6.5,27011.92,14,27406.4171122995,29140.3866813888,3406,18,40,40,110,90
21480,6.5,2624.64,14,22973.2620320856,24426.7514503895,56,0,40,40,110,90
3620,7,2624.64,10,3892.47311827957,3954.80077854951,434,0,40,40,110,70
3620,7,98.424,10,3892.47311827957,3954.80077854951,64,0,40,40,120,80
3620,7,114.828,10,3892.47311827957,3954.80077854951,81,0,40,40,110,90
3620,7,114.828,10,3892.47311827957,3954.80077854951,77,0,40,40,110,90
3620,7,125.764,10,3892.47311827957,3954.80077854951,90,0,40,40,110,90
3620,7,125.764,10,3892.47311827957,3954.80077854951,86,0,40,40,110,90
3620,7,120.296,10,3892.47311827957,3954.80077854951,85,0,40,40,110,90
3620,7,153.104,10,3892.47311827957,3954.80077854951,118,0,40,40,120,100
3620,7,114.828,10,3892.47311827957,3954.80077854951,82,0,40,40,120,90
3620,7,109.36,10,3892.47311827957,3954.80077854951,72,0,40,40,110,90
3620,7,415.568,10,3892.47311827957,3954.80077854951,324,0,40,40,144,80
3620,7,120.296,10,3892.47311827957,3954.80077854951,95,0,40,40,110,90
3620,7,120.296,10,3892.47311827957,3954.80077854951,97,0,40,40,120,90
3620,7,131.232,10,3892.47311827957,3954.80077854951,89,0,40,40,130,100
3620,7,109.36,10,3892.47311827957,3954.80077854951,87,0,40,40,130,100
3620,7,120.296,10,3892.47311827957,3954.80077854951,81,0,50,50,110,80
600,12,1585.72,17,681.818181818182,751.159188860249,1301,10,50,50,140,80
3750,7,4647.8,12.5,4032.25806451613,4213.87612552631,3843,20,40,40,120,80
18110,8,22221.952,11,19684.7826086957,20224.7012328067,18422,181,40,40,130,70
800,13,1060.792,16,919.540229885057,1000.99739380319,873,35,40,40,120,80
300,20,415.568,18.3,375,419.711346040029,339,0,40,40,120,70
700,12.5,896.752,14,800,850.614994641126,744,0,50,50,140,80
1050,9.5,1623.996,16.5,1160.22099447514,1270.56165044652,1397,97,40,40,110,90
1050,9.5,1356.064,16.5,1160.22099447514,1270.56165044652,1182,7,40,40,110,90
1050,10.5,1345.128,15,1173.1843575419,1262.08567229861,1108,5,60,60,160,90
2600,7.2,3133.164,11.4,2801.72413793103,2891.56625819981,2630,12,40,40,120,70
400,15,535.864,17.5,470.588235294118,521.589230225574,445,26,50,50,140,80
450,14.5,590.544,16,526.315789473684,572.939297768929,478,69,50,50,140,80
3350,8.2,4286.912,14.2,3649.23747276688,3889.16471077207,3689,124,40,40,130,80
2300,8,2930.848,14.4,2500,2670.59322207713,1965,38,40,40,130,80
9880,7.1,12018.664,10,10635.0914962325,10805.384353646,10462,68,50,50,100,84
1975,8,2504.344,15,2146.73913043478,2309.41427173586,2098,0,40,40,110,90
1315,8.7,1689.612,15.8,1440.30668127054,1564.17154924977,1370,0,40,40,110,90
450,13,579.608,15,517.241379310345,556.4367865553,522,11,40,40,130,80
7100,8,8475.4,9,7717.39130434783,7754.80046177543,7504,66,40,40,130,80
5733,7,21746.236,10.1,6164.51612903226,6270.19142727091,11681,85,40,40,110,70
5733,7,19274.7,10,6164.51612903226,6263.22454790728,15657,179,40,40,110,70
6065,7.2,7392.736,10,6535.56034482759,6640.2100552991,6271,13,40,40,110,70
14168,7,17120.308,10.1,15234.4086021505,15495.564650545,14457,17,40,40,110,70
6065,7.1,7338.056,10.1,6528.52529601722,6640.44062615417,6309,38,40,40,110,70
1600,10,2012.224,12,1777.77777777778,1847.29519038224,1717,0,40,40,100,70
1600,10,2017.692,11.6,1777.77777777778,1838.93638861581,1719,0,40,40,100,70
1600,10,2001.288,11.6,1777.77777777778,1838.93638861581,1639,0,40,40,100,70
1600,10,2012.224,11.6,1777.77777777778,1838.93638861581,1681,4,40,40,100,70
3500,6.5,4082.4088,8,3743.31550802139,3720.57535147319,3594,57,40,40,120,90
1050,10.5,1334.192,8,1173.1843575419,1166.05741462372,1115,15,50,50,140,80
250,17,328.08,19,301.204819277108,340.030908537561,272,0,40,40,120,100
400,14,546.8,20,465.116279069767,531.634371650703,470,29,40,40,110,90
4500,7,5446.128,11,4838.70967741936,4971.42688966588,4581,82,40,40,120,70
4050,8,4046.32,8,4402.17391304348,4375.43127707798,2319,82,40,40,130,96
6030,8.1,7677.072,14,6561.47986942329,6976.61645495918,6199,21,40,40,130,80
5640,8,7146.676,14,6130.4347826087,6518.29968719558,5871,73,40,40,130,80
6170,8.1,7862.984,14,6713.81936887922,7138.59428310085,6495,27,40,40,130,80
3540,7.8,4516.568,14.4,3839.47939262473,4101.47505689937,2453,17,40,40,130,80
700,12,924.092,17.4,795.454545454545,880.596224228823,143,0,40,40,130,80
8550,7,10596.984,12.5,9193.54838709677,9607.63756619999,1817,18,40,40,120,80
11000,8,9224.516,8,11956.5217391304,11883.8874192241,1000,28,60,60,160,100
750,12,956.9,14.4,852.272727272727,910.429507526295,785,47,60,60,156,106
4589,7,5522.68,10,4934.40860215054,5013.4201029734,4685,10,160,40,110,70
9995,7,11712.456,10,10747.311827957,10919.4015971277,3829,24,40,40,110,70
91800,6.5,81899.704,9,98181.8181818182,98657.7431347,42018,268,40,40,120,90
74000,6.5,87892.632,9,79144.385026738,79528.0282349434,62213,507,40,40,120,90
3229,7.2,15950.156,10.2,3479.52586206897,3543.11485295797,12848,182,40,40,100,70
3350,8.3,4352.528,15.6,3653.21701199564,3957.98845587992,3501,57,40,40,130,90
2350,8.3,3062.08,16,2562.70447110142,2789.72079011807,2562,19,40,40,130,90
2200,8.4,2876.168,16.2,2401.74672489083,2620.74452367128,1334,11,40,40,130,90
3700,8,4789.968,15.5,4021.73913043478,4352.0982006497,3420,36,40,40,130,90
13000,5,15518.184,11,13684.2105263158,14059.5441160375,9723,34,40,40,133,72
9317,7,11614.032,12.5,10018.2795698925,10469.5156964076,1930,6,40,40,120,80
3900,7.2,4210.36,10.2,4202.58620689655,4279.38926185695,859,19,40,40,92,70
1600,9.6,1574.784,10.6,1769.91150442478,1810.32076030807,159,0,40,40,140,94
1100,9.7,1405.276,15.3,1218.16168327796,1315.11285504194,452,0,40,40,120,80
1100,9.7,1410.744,15,1218.16168327796,1310.47128025944,644,9,40,40,120,80
19000,7,22112.592,12.5,20430.1075268817,21350.3057026667,5991,20,40,40,120,80
19000,7,4724.352,12.5,20430.1075268817,21350.3057026667,105,0,40,40,120,80
1507,9.7,1902.864,12.8,1668.88150609081,1750.05023608041,592,0,40,40,120,80
2191,7.3,2712.128,12.5,2363.53829557713,2469.99508368391,584,0,40,40,120,80
817,10.2,1044.388,15.5,909.799554565702,984.533525412731,242,0,40,40,120,80
25625,6.5,27011.92,14,27406.4171122995,29140.3866813888,5085,18,40,40,110,90
21480,6.5,5139.92,14,22973.2620320856,24426.7514503895,338,0,40,40,110,90
3620,7,3936.96,10,3892.47311827957,3954.80077854951,722,0,40,40,110,70
3620,7,98.424,10,3892.47311827957,3954.80077854951,64,0,40,40,120,80
3620,7,114.828,10,3892.47311827957,3954.80077854951,81,0,40,40,110,90
3620,7,114.828,10,3892.47311827957,3954.80077854951,77,0,40,40,110,90
3620,7,125.764,10,3892.47311827957,3954.80077854951,90,0,40,40,110,90
3620,7,125.764,10,3892.47311827957,3954.80077854951,86,0,40,40,110,90
3620,7,120.296,10,3892.47311827957,3954.80077854951,85,0,40,40,110,90
3620,7,153.104,10,3892.47311827957,3954.80077854951,118,0,40,40,120,100
3620,7,114.828,10,3892.47311827957,3954.80077854951,82,0,40,40,120,90
3620,7,109.36,10,3892.47311827957,3954.80077854951,72,0,40,40,110,90
3620,7,415.568,10,3892.47311827957,3954.80077854951,324,0,40,40,144,80
3620,7,120.296,10,3892.47311827957,3954.80077854951,95,0,40,40,110,90
3620,7,120.296,10,3892.47311827957,3954.80077854951,97,0,40,40,120,90
3620,7,131.232,10,3892.47311827957,3954.80077854951,89,0,40,40,130,100
3620,7,103.892,10,3892.47311827957,3954.80077854951,21,0,40,40,110,80
3620,7,109.36,10,3892.47311827957,3954.80077854951,66,0,40,40,130,100
3620,7,109.36,10,3892.47311827957,3954.80077854951,87,0,40,40,130,100
3620,7,120.296,10,3892.47311827957,3954.80077854951,81,0,50,50,110,80
600,12,1585.72,17,681.818181818182,751.159188860249,1301,10,50,50,140,80
3750,7,4647.8,12.5,4032.25806451613,4213.87612552631,3843,20,40,40,120,80
18110,8,22221.952,11,19684.7826086957,20224.7012328067,18422,181,40,40,130,70
800,13,1060.792,16,919.540229885057,1000.99739380319,873,35,40,40,120,80
300,20,415.568,18.3,375,419.711346040029,339,0,40,40,120,70
700,12.5,896.752,14,800,850.614994641126,744,0,50,50,140,80
1050,9.5,1623.996,16.5,1160.22099447514,1270.56165044652,1397,97,40,40,110,90
1050,9.5,1356.064,16.5,1160.22099447514,1270.56165044652,1182,7,40,40,110,90
1050,10.5,1345.128,15,1173.1843575419,1262.08567229861,1108,5,60,60,160,90
2600,7.2,3133.164,11.4,2801.72413793103,2891.56625819981,2630,12,40,40,120,70
400,15,535.864,17.5,470.588235294118,521.589230225574,445,26,50,50,140,80
450,14.5,590.544,16,526.315789473684,572.939297768929,478,69,50,50,140,80
3350,8.2,4286.912,14.2,3649.23747276688,3889.16471077207,3689,124,40,40,130,80
2300,8,2930.848,14.4,2500,2670.59322207713,2110,46,40,40,130,80
9880,7.1,12018.664,10,10635.0914962325,10805.384353646,10462,68,50,50,100,84
1975,8,2504.344,15,2146.73913043478,2309.41427173586,2098,0,40,40,110,90
1315,8.7,1689.612,15.8,1440.30668127054,1564.17154924977,1370,0,40,40,110,90
450,13,579.608,15,517.241379310345,556.4367865553,522,11,40,40,130,80
7100,8,8475.4,9,7717.39130434783,7754.80046177543,7504,66,40,40,130,80
5733,7,21746.236,10.1,6164.51612903226,6270.19142727091,12089,85,40,40,110,70
5733,7,19274.7,10,6164.51612903226,6263.22454790728,15919,191,40,40,110,70
6065,7.2,7392.736,10,6535.56034482759,6640.2100552991,6271,13,40,40,110,70
14168,7,17120.308,10.1,15234.4086021505,15495.564650545,14457,17,40,40,110,70
6065,7.1,7338.056,10.1,6528.52529601722,6640.44062615417,6309,38,40,40,110,70
1600,10,2012.224,12,1777.77777777778,1847.29519038224,1717,0,40,40,100,70
1600,10,2017.692,11.6,1777.77777777778,1838.93638861581,1719,0,40,40,100,70
1600,10,2001.288,11.6,1777.77777777778,1838.93638861581,1639,0,40,40,100,70
1600,10,2012.224,11.6,1777.77777777778,1838.93638861581,1681,4,40,40,100,70
3500,6.5,4082.4088,8,3743.31550802139,3720.57535147319,3594,57,40,40,120,90
1050,10.5,1334.192,8,1173.1843575419,1166.05741462372,1115,15,50,50,140,80
250,17,328.08,19,301.204819277108,340.030908537561,272,0,40,40,120,100
400,14,546.8,20,465.116279069767,531.634371650703,470,29,40,40,110,90
4500,7,5446.128,11,4838.70967741936,4971.42688966588,4581,82,40,40,120,70
4050,8,4046.32,8,4402.17391304348,4375.43127707798,2653,82,40,40,130,96
6030,8.1,7677.072,14,6561.47986942329,6976.61645495918,6199,21,40,40,130,80
5640,8,7146.676,14,6130.4347826087,6518.29968719558,5871,73,40,40,130,80
6170,8.1,7862.984,14,6713.81936887922,7138.59428310085,6495,27,40,40,130,80
3540,7.8,4516.568,14.4,3839.47939262473,4101.47505689937,2809,17,40,40,130,80
750,12,995.176,17,852.272727272727,938.948986075311,155,0,40,40,130,80
700,12,918.624,17.4,795.454545454545,880.596224228823,53,0,40,40,130,80
700,12,924.092,17.4,795.454545454545,880.596224228823,327,0,40,40,130,80
8550,7,10596.984,12.5,9193.54838709677,9607.63756619999,2542,18,40,40,120,80
11000,8,9224.516,8,11956.5217391304,11883.8874192241,1103,28,60,60,160,100
750,12,956.9,14.4,852.272727272727,910.429507526295,785,47,60,60,156,106
4589,7,5522.68,10,4934.40860215054,5013.4201029734,4685,10,160,40,110,70
9995,7,11712.456,10,10747.311827957,10919.4015971277,4750,24,40,40,110,70
91800,6.5,89008.104,9,98181.8181818182,98657.7431347,46063,276,40,40,120,90
74000,6.5,87892.632,9,79144.385026738,79528.0282349434,65546,522,40,40,120,90
3229,7.2,15950.156,10.2,3479.52586206897,3543.11485295797,13219,234,40,40,100,70
3350,8.3,4352.528,15.6,3653.21701199564,3957.98845587992,3501,57,40,40,130,90
2350,8.3,3062.08,16,2562.70447110142,2789.72079011807,2562,21,40,40,130,90
2200,8.4,2876.168,16.2,2401.74672489083,2620.74452367128,1505,11,40,40,130,90
3700,8,4789.968,15.5,4021.73913043478,4352.0982006497,3712,36,40,40,130,90
13000,5,15518.184,11,13684.2105263158,14059.5441160375,10612,34,40,40,133,72
9317,7,11614.032,12.5,10018.2795698925,10469.5156964076,2874,6,40,40,120,80
3900,7.2,4210.36,10.2,4202.58620689655,4279.38926185695,1315,19,40,40,92,70
1600,9.6,1574.784,10.6,1769.91150442478,1810.32076030807,252,14,40,40,140,94
1100,9.7,1405.276,15.3,1218.16168327796,1315.11285504194,633,0,40,40,120,80
1100,9.7,1410.744,15,1218.16168327796,1310.47128025944,104,0,40,40,120,80
1100,9.7,1410.744,15,1218.16168327796,1310.47128025944,815,9,40,40,120,80
19000,7,22112.592,12.5,20430.1075268817,21350.3057026667,7356,22,40,40,120,80
19000,7,9470.576,12.5,20430.1075268817,21350.3057026667,624,10,40,40,120,80
1507,9.7,1902.864,12.8,1668.88150609081,1750.05023608041,782,0,40,40,120,80
2191,7.3,2712.128,12.5,2363.53829557713,2469.99508368391,784,0,40,40,120,80
817,10.2,1044.388,15.5,909.799554565702,984.533525412731,451,0,40,40,120,80
25625,6.5,32370.56,14,27406.4171122995,29140.3866813888,6783,41,40,40,110,90
21480,6.5,11614.032,14,22973.2620320856,24426.7514503895,1093,0,40,40,110,90
3620,7,3936.96,10,3892.47311827957,3954.80077854951,1159,0,40,40,110,70
2850,7,2646.512,10,3064.51612903226,3113.58624830555,129,16,40,40,110,70
2850,7,98.424,10,3064.51612903226,3113.58624830555,64,0,40,40,120,80
2850,7,114.828,10,3064.51612903226,3113.58624830555,81,0,40,40,110,90
2850,7,114.828,10,3064.51612903226,3113.58624830555,77,0,40,40,110,90
2850,7,125.764,10,3064.51612903226,3113.58624830555,90,0,40,40,110,90
2850,7,125.764,10,3064.51612903226,3113.58624830555,86,0,40,40,110,90
2850,7,120.296,10,3064.51612903226,3113.58624830555,85,0,40,40,110,90
2850,7,153.104,10,3064.51612903226,3113.58624830555,118,0,40,40,120,100
2850,7,114.828,10,3064.51612903226,3113.58624830555,82,0,40,40,120,90
2850,7,109.36,10,3064.51612903226,3113.58624830555,72,0,40,40,110,90
2850,7,415.568,10,3064.51612903226,3113.58624830555,324,0,40,40,144,80
2850,7,120.296,10,3064.51612903226,3113.58624830555,95,0,40,40,110,90
2850,7,120.296,10,3064.51612903226,3113.58624830555,97,0,40,40,120,90
2850,7,131.232,10,3064.51612903226,3113.58624830555,89,0,40,40,130,100
2850,7,103.892,10,3064.51612903226,3113.58624830555,74,0,40,40,110,80
2850,7,109.36,10,3064.51612903226,3113.58624830555,86,0,40,40,130,100
2850,7,109.36,10,3064.51612903226,3113.58624830555,87,0,40,40,130,100
2850,7,131.232,10,3064.51612903226,3113.58624830555,67,0,40,40,110,90
2850,7,120.296,10,3064.51612903226,3113.58624830555,81,0,50,50,110,80
600,12,1585.72,17,681.818181818182,751.159188860249,1301,10,50,50,140,80
3750,7,4647.8,12.5,4032.25806451613,4213.87612552631,3843,20,40,40,120,80
18110,8,22221.952,11,19684.7826086957,20224.7012328067,18422,194,40,40,130,70
800,13,1060.792,16,919.540229885057,1000.99739380319,873,35,40,40,120,80
300,20,415.568,18.3,375,419.711346040029,339,0,40,40,120,70
700,12.5,896.752,14,800,850.614994641126,744,0,50,50,140,80
1050,9.5,1623.996,16.5,1160.22099447514,1270.56165044652,1397,97,40,40,110,90
1050,9.5,1356.064,16.5,1160.22099447514,1270.56165044652,1182,7,40,40,110,90
1050,10.5,1345.128,15,1173.1843575419,1262.08567229861,1108,5,60,60,160,90
2600,7.2,3133.164,11.4,2801.72413793103,2891.56625819981,2630,12,40,40,120,70
400,15,535.864,17.5,470.588235294118,521.589230225574,445,26,50,50,140,80
450,14.5,590.544,16,526.315789473684,572.939297768929,478,69,50,50,140,80
3350,8.2,4286.912,14.2,3649.23747276688,3889.16471077207,3689,124,40,40,130,80
2300,8,2930.848,14.4,2500,2670.59322207713,2270,58,40,40,130,80
9880,7.1,12018.664,10,10635.0914962325,10805.384353646,10462,68,50,50,100,84
1975,8,2504.344,15,2146.73913043478,2309.41427173586,2098,0,40,40,110,90
1315,8.7,1689.612,15.8,1440.30668127054,1564.17154924977,1370,0,40,40,110,90
450,13,579.608,15,517.241379310345,556.4367865553,522,11,40,40,130,80
7100,8,8475.4,9,7717.39130434783,7754.80046177543,7504,66,40,40,130,80
5733,7,21746.236,10.1,6164.51612903226,6270.19142727091,12495,85,40,40,110,70
5733,7,19274.7,10,6164.51612903226,6263.22454790728,16125,191,40,40,110,70
6065,7.2,7392.736,10,6535.56034482759,6640.2100552991,6271,13,40,40,110,70
14168,7,17120.308,10.1,15234.4086021505,15495.564650545,14457,17,40,40,110,70
6065,7.1,7338.056,10.1,6528.52529601722,6640.44062615417,6309,38,40,40,110,70
1600,10,2012.224,12,1777.77777777778,1847.29519038224,1717,0,40,40,100,70
1600,10,2017.692,11.6,1777.77777777778,1838.93638861581,1719,0,40,40,100,70
1600,10,2001.288,11.6,1777.77777777778,1838.93638861581,1639,0,40,40,100,70
1600,10,2012.224,11.6,1777.77777777778,1838.93638861581,1681,4,40,40,100,70
3500,6.5,4082.4088,8,3743.31550802139,3720.57535147319,3594,57,40,40,120,90
1050,10.5,1334.192,8,1173.1843575419,1166.05741462372,1115,15,50,50,140,80
250,17,328.08,19,301.204819277108,340.030908537561,272,0,40,40,120,100
400,14,546.8,20,465.116279069767,531.634371650703,470,29,40,40,110,90
4500,7,5446.128,11,4838.70967741936,4971.42688966588,4581,82,40,40,120,70
4050,8,4046.32,8,4402.17391304348,4375.43127707798,3020,91,40,40,130,96
2670,8.9,2734,10.7,2930.84522502744,3001.11697932166,107,0,50,50,140,70
6030,8.1,7677.072,14,6561.47986942329,6976.61645495918,6199,21,40,40,130,80
5640,8,7146.676,14,6130.4347826087,6518.29968719558,5871,73,40,40,130,80
6170,8.1,7862.984,14,6713.81936887922,7138.59428310085,6495,27,40,40,130,80
3540,7.8,4516.568,14.4,3839.47939262473,4101.47505689937,3181,17,40,40,130,80
6200,7.1,5686.72,9,6673.84284176534,6706.19351930245,168,0,160,100,120,100
750,12,995.176,17,852.272727272727,938.948986075311,358,0,40,40,130,80
700,12,918.624,17.4,795.454545454545,880.596224228823,225,8,40,40,130,80
700,12,924.092,17.4,795.454545454545,880.596224228823,517,0,40,40,130,80
8550,7,10596.984,12.5,9193.54838709677,9607.63756619999,3213,29,40,40,120,80
11000,8,9224.516,8,11956.5217391304,11883.8874192241,1236,79,60,60,160,100
750,12,956.9,14.4,852.272727272727,910.429507526295,785,47,60,60,156,106
4589,7,5522.68,10,4934.40860215054,5013.4201029734,4685,10,160,40,110,70
9995,7,11712.456,10,10747.311827957,10919.4015971277,5682,24,40,40,110,70
91800,6.5,93688.712,9,98181.8181818182,98657.7431347,50226,300,40,40,120,90
74000,6.5,87892.632,9,79144.385026738,79528.0282349434,68586,551,40,40,120,90
3229,7.2,15950.156,10.2,3479.52586206897,3543.11485295797,13438,239,40,40,100,70
3350,8.3,4352.528,15.6,3653.21701199564,3957.98845587992,3501,57,40,40,130,90
2350,8.3,3062.08,16,2562.70447110142,2789.72079011807,2562,21,40,40,130,90
2200,8.4,2876.168,16.2,2401.74672489083,2620.74452367128,1676,11,40,40,130,90
3700,8,4789.968,15.5,4021.73913043478,4352.0982006497,3981,42,40,40,130,90
13000,5,15518.184,11,13684.2105263158,14059.5441160375,11354,34,40,40,133,72
9317,7,11614.032,12.5,10018.2795698925,10469.5156964076,3832,6,40,40,120,80
3900,7.2,4210.36,10.2,4202.58620689655,4279.38926185695,1777,19,40,40,92,70
1600,9.6,1574.784,10.6,1769.91150442478,1810.32076030807,316,19,40,40,140,94
1100,9.7,1405.276,15.3,1218.16168327796,1315.11285504194,829,5,40,40,120,80
1100,9.7,1410.744,15,1218.16168327796,1310.47128025944,295,0,40,40,120,80
1100,9.7,1410.744,15,1218.16168327796,1310.47128025944,999,9,40,40,120,80
19000,7,22112.592,12.5,20430.1075268817,21350.3057026667,8770,22,40,40,120,80
19000,7,9470.576,12.5,20430.1075268817,21350.3057026667,1442,36,40,40,120,80
1507,9.7,1902.864,12.8,1668.88150609081,1750.05023608041,980,0,40,40,120,80
2191,7.3,2712.128,12.5,2363.53829557713,2469.99508368391,995,2,40,40,120,80
817,10.2,1044.388,15.5,909.799554565702,984.533525412731,662,0,40,40,120,80
5423,7,3346.416,12.5,5831.18279569892,6093.82672766112,27,0,40,40,120,80
